
> max-stoich@1.0.0-rc.1 dev
> next dev

▲ Next.js 16.2.10 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.7.253:3000
- Environments: .env.local
✓ Ready in 378ms

 GET /emi 200 in 498ms (next.js: 87ms, proxy.ts: 121ms, application-code: 290ms)
 GET /emi 200 in 308ms (next.js: 24ms, proxy.ts: 31ms, application-code: 253ms)
 GET /emi 200 in 313ms (next.js: 79ms, proxy.ts: 32ms, application-code: 202ms)
 GET /workspace 200 in 358ms (next.js: 103ms, proxy.ts: 3ms, application-code: 252ms)
 GET /emi 200 in 67ms (next.js: 4ms, proxy.ts: 3ms, application-code: 60ms)
 GET / 200 in 71ms (next.js: 34ms, proxy.ts: 4ms, application-code: 32ms)
 GET / 200 in 45ms (next.js: 3ms, proxy.ts: 3ms, application-code: 39ms)
 GET /emi 200 in 56ms (next.js: 5ms, proxy.ts: 5ms, application-code: 46ms)
 GET / 200 in 88ms (next.js: 33ms, proxy.ts: 5ms, application-code: 50ms)
 GET / 200 in 40ms (next.js: 2ms, proxy.ts: 3ms, application-code: 35ms)
 GET /workspace 200 in 1338ms (next.js: 16ms, proxy.ts: 12ms, application-code: 1310ms)
 GET /workspace 200 in 1366ms (next.js: 80ms, proxy.ts: 81ms, application-code: 1206ms)
 GET /workspace 200 in 1223ms (next.js: 45ms, proxy.ts: 80ms, application-code: 1099ms)
 GET /workspace 200 in 1223ms (next.js: 56ms, proxy.ts: 79ms, application-code: 1088ms)
 GET /emi 500 in 1244ms (next.js: 28ms, proxy.ts: 81ms, application-code: 1135ms)
 GET /emi 500 in 1241ms (next.js: 73ms, proxy.ts: 78ms, application-code: 1089ms)
 GET /workspace 200 in 1191ms (next.js: 169ms, proxy.ts: 44ms, application-code: 979ms)
 GET /workspace 200 in 1193ms (next.js: 162ms, proxy.ts: 41ms, application-code: 991ms)
 GET /emi 500 in 1242ms (next.js: 90ms, proxy.ts: 77ms, application-code: 1075ms)
 GET /emi 200 in 1199ms (next.js: 860ms, proxy.ts: 20ms, application-code: 319ms)
 GET /compare 500 in 1958ms (next.js: 177ms, proxy.ts: 24ms, application-code: 1758ms)
 GET /workspace 500 in 1957ms (next.js: 49ms, proxy.ts: 24ms, application-code: 1884ms)
 GET /workspace 500 in 1958ms (next.js: 35ms, proxy.ts: 24ms, application-code: 1900ms)
 GET /workspace 500 in 1957ms (next.js: 199ms, proxy.ts: 23ms, application-code: 1735ms)
 GET /workspace 500 in 1958ms (next.js: 211ms, proxy.ts: 23ms, application-code: 1724ms)
 GET /workspace 200 in 1956ms (next.js: 288ms, proxy.ts: 17ms, application-code: 1651ms)
 GET /emi 500 in 1984ms (next.js: 17ms, proxy.ts: 24ms, application-code: 1942ms)
 GET / 200 in 1972ms (next.js: 326ms, proxy.ts: 18ms, application-code: 1628ms)
 GET /demo 200 in 2.0s (next.js: 417ms, proxy.ts: 19ms, application-code: 1573ms)
 GET /demo 200 in 2.0s (next.js: 441ms, proxy.ts: 18ms, application-code: 1567ms)
 GET /demo 200 in 524ms (next.js: 36ms, proxy.ts: 34ms, application-code: 454ms)
 GET /auth/callback?next=https://attacker.invalid/ 307 in 232ms (next.js: 143ms, proxy.ts: 67ms, application-code: 22ms)
 GET /compare 500 in 2.2s (next.js: 52ms, proxy.ts: 20ms, application-code: 2.1s)
 GET /compare 500 in 2.2s (next.js: 22ms, proxy.ts: 21ms, application-code: 2.1s)
 GET /workspace 500 in 2.2s (next.js: 90ms, proxy.ts: 22ms, application-code: 2.0s)
 GET /account/cloud-data 200 in 2.2s (next.js: 328ms, proxy.ts: 22ms, application-code: 1856ms)
 GET /demo 500 in 2.2s (next.js: 65ms, proxy.ts: 21ms, application-code: 2.1s)
 GET /workspace 200 in 928ms (next.js: 94ms, proxy.ts: 65ms, application-code: 769ms)
 GET /workspace 200 in 901ms (next.js: 157ms, proxy.ts: 39ms, application-code: 705ms)
 GET /workspace 200 in 913ms (next.js: 165ms, proxy.ts: 40ms, application-code: 708ms)
 GET /auth/error?reason=invalid-callback 200 in 759ms (next.js: 144ms, proxy.ts: 53ms, application-code: 562ms)
 GET /workspace 500 in 1079ms (next.js: 47ms, proxy.ts: 28ms, application-code: 1004ms)
 GET /compare 500 in 1080ms (next.js: 31ms, proxy.ts: 27ms, application-code: 1022ms)
 GET /settings 200 in 1086ms (next.js: 156ms, proxy.ts: 25ms, application-code: 905ms)
 GET /emi 200 in 1114ms (next.js: 394ms, proxy.ts: 323ms, application-code: 397ms)
 GET /workspace 200 in 797ms (next.js: 24ms, proxy.ts: 28ms, application-code: 744ms)
 GET /workspace 200 in 792ms (next.js: 98ms, proxy.ts: 20ms, application-code: 674ms)
 GET /settings 200 in 794ms (next.js: 66ms, proxy.ts: 19ms, application-code: 708ms)
 GET /workspace 200 in 794ms (next.js: 78ms, proxy.ts: 20ms, application-code: 695ms)
 GET /workspace 200 in 798ms (next.js: 52ms, proxy.ts: 18ms, application-code: 728ms)
 GET /workspace 200 in 810ms (next.js: 109ms, proxy.ts: 20ms, application-code: 681ms)
 GET /signup 200 in 739ms (next.js: 113ms, proxy.ts: 82ms, application-code: 545ms)
 GET /compare 200 in 2.1s (next.js: 1525ms, proxy.ts: 38ms, application-code: 554ms)
 GET /login 200 in 2.1s (next.js: 882ms, proxy.ts: 34ms, application-code: 1216ms)
 GET /workspace 200 in 614ms (next.js: 46ms, proxy.ts: 141ms, application-code: 427ms)
 GET /workspace 200 in 613ms (next.js: 58ms, proxy.ts: 139ms, application-code: 416ms)
 GET /compare 200 in 620ms (next.js: 34ms, proxy.ts: 140ms, application-code: 447ms)
 GET /workspace 200 in 551ms (next.js: 95ms, proxy.ts: 73ms, application-code: 383ms)
 GET /compare 200 in 675ms (next.js: 82ms, proxy.ts: 44ms, application-code: 550ms)
 GET /settings 200 in 985ms (next.js: 121ms, proxy.ts: 47ms, application-code: 817ms)
 GET /demo 200 in 1033ms (next.js: 53ms, proxy.ts: 43ms, application-code: 937ms)
 GET /workspace 200 in 1000ms (next.js: 109ms, proxy.ts: 81ms, application-code: 810ms)
 GET /settings 500 in 898ms (next.js: 48ms, proxy.ts: 64ms, application-code: 787ms)
 GET /demo 200 in 779ms (next.js: 83ms, proxy.ts: 35ms, application-code: 661ms)
 GET /demo 200 in 783ms (next.js: 56ms, proxy.ts: 34ms, application-code: 692ms)
 GET /workspace 200 in 1347ms (next.js: 32ms, proxy.ts: 61ms, application-code: 1254ms)
 GET /workspace 200 in 1008ms (next.js: 46ms, proxy.ts: 27ms, application-code: 935ms)
 GET /workspace 200 in 1008ms (next.js: 75ms, proxy.ts: 29ms, application-code: 904ms)
 GET /workspace 200 in 1005ms (next.js: 99ms, proxy.ts: 30ms, application-code: 876ms)
 GET /workspace 200 in 1012ms (next.js: 33ms, proxy.ts: 25ms, application-code: 954ms)
 GET /workspace 200 in 1006ms (next.js: 110ms, proxy.ts: 31ms, application-code: 865ms)
 GET /workspace 200 in 1012ms (next.js: 61ms, proxy.ts: 28ms, application-code: 924ms)
 GET /workspace 200 in 1010ms (next.js: 87ms, proxy.ts: 30ms, application-code: 893ms)
 GET /print?job=89db937c-9c79-4267-b5f3-a9ac203c1cc7 200 in 776ms (next.js: 186ms, proxy.ts: 35ms, application-code: 555ms)
 GET /workspace 200 in 418ms (next.js: 54ms, proxy.ts: 45ms, application-code: 319ms)
 GET /workspace 200 in 1155ms (next.js: 66ms, proxy.ts: 41ms, application-code: 1048ms)
 GET /compare 200 in 1103ms (next.js: 79ms, proxy.ts: 502ms, application-code: 522ms)
 GET /workspace 200 in 1105ms (next.js: 87ms, proxy.ts: 554ms, application-code: 465ms)
 GET / 200 in 594ms (next.js: 105ms, proxy.ts: 83ms, application-code: 406ms)
 GET / 200 in 595ms (next.js: 135ms, proxy.ts: 83ms, application-code: 378ms)
 GET / 200 in 596ms (next.js: 162ms, proxy.ts: 82ms, application-code: 351ms)
 GET /settings 200 in 413ms (next.js: 28ms, proxy.ts: 19ms, application-code: 366ms)
 GET / 200 in 851ms (next.js: 51ms, proxy.ts: 41ms, application-code: 759ms)
 GET / 200 in 818ms (next.js: 34ms, proxy.ts: 85ms, application-code: 699ms)
 GET / 200 in 679ms (next.js: 72ms, proxy.ts: 70ms, application-code: 537ms)
 GET / 200 in 686ms (next.js: 30ms, proxy.ts: 71ms, application-code: 585ms)
 GET /print?job=print-letter-2-3-portrait 200 in 579ms (next.js: 71ms, proxy.ts: 71ms, application-code: 438ms)
 GET /workspace 200 in 584ms (next.js: 30ms, proxy.ts: 71ms, application-code: 483ms)
 GET /print?job=print-letter-4-3-portrait 200 in 584ms (next.js: 52ms, proxy.ts: 71ms, application-code: 462ms)
 GET /print?job=print-letter-6-2-portrait 200 in 595ms (next.js: 85ms, proxy.ts: 71ms, application-code: 438ms)
 GET / 200 in 427ms (next.js: 32ms, proxy.ts: 58ms, application-code: 337ms)
 GET / 200 in 378ms (next.js: 31ms, proxy.ts: 30ms, application-code: 317ms)
 GET /print?job=print-letter-2-3-landscape 200 in 821ms (next.js: 29ms, proxy.ts: 33ms, application-code: 759ms)
 GET /compare 200 in 838ms (next.js: 69ms, proxy.ts: 34ms, application-code: 735ms)
 GET /print?job=print-letter-4-3-landscape 200 in 730ms (next.js: 46ms, proxy.ts: 88ms, application-code: 595ms)
 GET / 200 in 729ms (next.js: 73ms, proxy.ts: 89ms, application-code: 568ms)
 GET / 200 in 731ms (next.js: 93ms, proxy.ts: 89ms, application-code: 549ms)
 GET / 200 in 747ms (next.js: 142ms, proxy.ts: 35ms, application-code: 570ms)
 GET /print?job=print-a4-2-3-portrait 200 in 667ms (next.js: 55ms, proxy.ts: 109ms, application-code: 503ms)
 GET /print?job=print-letter-6-2-landscape 200 in 679ms (next.js: 80ms, proxy.ts: 108ms, application-code: 490ms)
 GET /print?job=print-a4-4-3-portrait 200 in 597ms (next.js: 66ms, proxy.ts: 47ms, application-code: 484ms)
 GET /settings 200 in 705ms (next.js: 63ms, proxy.ts: 34ms, application-code: 609ms)
 GET /print?job=print-a4-6-2-portrait 200 in 913ms (next.js: 40ms, proxy.ts: 51ms, application-code: 821ms)
 GET / 200 in 1131ms (next.js: 65ms, proxy.ts: 107ms, application-code: 959ms)
 GET / 200 in 999ms (next.js: 54ms, proxy.ts: 81ms, application-code: 864ms)
 GET / 200 in 918ms (next.js: 117ms, proxy.ts: 93ms, application-code: 707ms)
 GET / 200 in 918ms (next.js: 127ms, proxy.ts: 113ms, application-code: 678ms)
 GET /labs 200 in 733ms (next.js: 213ms, proxy.ts: 46ms, application-code: 473ms)
 GET / 200 in 752ms (next.js: 256ms, proxy.ts: 48ms, application-code: 448ms)
 GET /print?job=print-a4-2-3-landscape 200 in 795ms (next.js: 37ms, proxy.ts: 44ms, application-code: 714ms)
 GET /print?job=print-a4-4-3-landscape 200 in 788ms (next.js: 83ms, proxy.ts: 29ms, application-code: 675ms)
 GET /print?job=print-a4-6-2-landscape 200 in 799ms (next.js: 72ms, proxy.ts: 80ms, application-code: 647ms)
 GET /labs/invitations/accept?token=test-token 200 in 748ms (next.js: 153ms, proxy.ts: 63ms, application-code: 532ms)
 GET /print?job=print-letter-6-14-landscape 200 in 898ms (next.js: 26ms, proxy.ts: 36ms, application-code: 836ms)
 GET /print?job=print-a4-6-2-landscape 200 in 816ms (next.js: 41ms, proxy.ts: 71ms, application-code: 703ms)
 GET /print?job=print-letter-4-2-portrait 200 in 812ms (next.js: 107ms, proxy.ts: 72ms, application-code: 634ms)
 GET /print?job=print-letter-4-3-landscape 200 in 817ms (next.js: 77ms, proxy.ts: 73ms, application-code: 668ms)
 GET /workspace 200 in 784ms (next.js: 158ms, proxy.ts: 42ms, application-code: 584ms)
 GET /workspace 200 in 609ms (next.js: 56ms, proxy.ts: 66ms, application-code: 487ms)
 GET /print?job=print-letter-6-2-portrait 200 in 614ms (next.js: 31ms, proxy.ts: 64ms, application-code: 518ms)
 GET /workspace 200 in 614ms (next.js: 44ms, proxy.ts: 66ms, application-code: 505ms)
 GET /workspace 200 in 591ms (next.js: 86ms, proxy.ts: 40ms, application-code: 464ms)
 GET /workspace 200 in 579ms (next.js: 48ms, proxy.ts: 46ms, application-code: 485ms)
 GET /workspace 200 in 652ms (next.js: 55ms, proxy.ts: 43ms, application-code: 554ms)
 GET /workspace 200 in 620ms (next.js: 139ms, proxy.ts: 41ms, application-code: 439ms)
 GET /workspace 200 in 630ms (next.js: 113ms, proxy.ts: 99ms, application-code: 417ms)
 GET /workspace 200 in 468ms (next.js: 39ms, proxy.ts: 110ms, application-code: 319ms)
 GET /workspace 200 in 387ms (next.js: 77ms, proxy.ts: 31ms, application-code: 278ms)
 GET /workspace 200 in 362ms (next.js: 47ms, proxy.ts: 75ms, application-code: 240ms)
 GET /compare 200 in 268ms (next.js: 34ms, proxy.ts: 24ms, application-code: 210ms)
 GET /compare 200 in 270ms (next.js: 54ms, proxy.ts: 24ms, application-code: 192ms)
 GET /compare 200 in 270ms (next.js: 75ms, proxy.ts: 23ms, application-code: 172ms)
 GET /settings 200 in 35ms (next.js: 9ms, proxy.ts: 5ms, application-code: 21ms)
 GET /compare 200 in 47ms (next.js: 10ms, proxy.ts: 11ms, application-code: 25ms)
 GET /compare 200 in 65ms (next.js: 11ms, proxy.ts: 10ms, application-code: 44ms)
 GET /settings 200 in 549ms (next.js: 31ms, proxy.ts: 20ms, application-code: 498ms)
 GET /workspace 200 in 566ms (next.js: 109ms, proxy.ts: 29ms, application-code: 428ms)
 GET /settings 200 in 545ms (next.js: 76ms, proxy.ts: 112ms, application-code: 357ms)
 GET /workspace 200 in 517ms (next.js: 70ms, proxy.ts: 121ms, application-code: 326ms)
 GET /settings 200 in 426ms (next.js: 123ms, proxy.ts: 90ms, application-code: 213ms)
 GET /compare 200 in 430ms (next.js: 141ms, proxy.ts: 94ms, application-code: 195ms)
 GET /workspace 200 in 714ms (next.js: 61ms, proxy.ts: 24ms, application-code: 629ms)
 GET /settings 200 in 639ms (next.js: 101ms, proxy.ts: 109ms, application-code: 429ms)
 GET /workspace 200 in 596ms (next.js: 127ms, proxy.ts: 62ms, application-code: 407ms)
 GET /workspace 200 in 736ms (next.js: 10ms, proxy.ts: 9ms, application-code: 717ms)
 GET /workspace 200 in 861ms (next.js: 32ms, proxy.ts: 78ms, application-code: 751ms)
 GET /workspace 200 in 814ms (next.js: 93ms, proxy.ts: 28ms, application-code: 694ms)
 GET /workspace 200 in 824ms (next.js: 146ms, proxy.ts: 26ms, application-code: 652ms)
 GET /workspace 200 in 723ms (next.js: 32ms, proxy.ts: 88ms, application-code: 603ms)
 GET /workspace 200 in 729ms (next.js: 53ms, proxy.ts: 88ms, application-code: 588ms)
 GET /workspace 200 in 574ms (next.js: 46ms, proxy.ts: 64ms, application-code: 464ms)
 GET /workspace 200 in 544ms (next.js: 88ms, proxy.ts: 32ms, application-code: 424ms)
 GET /workspace 200 in 410ms (next.js: 43ms, proxy.ts: 65ms, application-code: 302ms)
 GET /workspace 200 in 388ms (next.js: 72ms, proxy.ts: 34ms, application-code: 282ms)
 GET /workspace 200 in 612ms (next.js: 20ms, proxy.ts: 10ms, application-code: 582ms)
 GET /workspace 200 in 556ms (next.js: 25ms, proxy.ts: 55ms, application-code: 476ms)
 GET /workspace 200 in 522ms (next.js: 76ms, proxy.ts: 24ms, application-code: 423ms)
 GET /workspace 200 in 527ms (next.js: 152ms, proxy.ts: 25ms, application-code: 350ms)
 GET /workspace 200 in 273ms (next.js: 16ms, proxy.ts: 30ms, application-code: 227ms)
 GET /workspace 200 in 576ms (next.js: 29ms, proxy.ts: 68ms, application-code: 479ms)
 GET /workspace 200 in 673ms (next.js: 33ms, proxy.ts: 19ms, application-code: 621ms)
 GET /workspace 200 in 862ms (next.js: 50ms, proxy.ts: 55ms, application-code: 757ms)
 GET /workspace 200 in 776ms (next.js: 28ms, proxy.ts: 40ms, application-code: 708ms)
 GET /workspace 200 in 791ms (next.js: 52ms, proxy.ts: 41ms, application-code: 698ms)
 GET /workspace 200 in 769ms (next.js: 66ms, proxy.ts: 86ms, application-code: 617ms)
 GET /compare 200 in 791ms (next.js: 87ms, proxy.ts: 88ms, application-code: 616ms)
 GET /print?job=01fd9f30-2f09-48b0-9f20-0a2d8491729f 200 in 754ms (next.js: 82ms, proxy.ts: 125ms, application-code: 546ms)
 GET /settings 200 in 683ms (next.js: 92ms, proxy.ts: 73ms, application-code: 518ms)
 GET /compare 200 in 587ms (next.js: 57ms, proxy.ts: 54ms, application-code: 475ms)
 GET /compare 200 in 959ms (next.js: 65ms, proxy.ts: 72ms, application-code: 822ms)
 GET /workspace 200 in 809ms (next.js: 45ms, proxy.ts: 85ms, application-code: 679ms)
 GET /settings 200 in 794ms (next.js: 102ms, proxy.ts: 70ms, application-code: 621ms)
 GET /workspace 200 in 794ms (next.js: 137ms, proxy.ts: 72ms, application-code: 585ms)
 GET /compare 200 in 794ms (next.js: 164ms, proxy.ts: 73ms, application-code: 557ms)
 GET /workspace 200 in 446ms (next.js: 49ms, proxy.ts: 56ms, application-code: 342ms)
 GET /compare 200 in 717ms (next.js: 30ms, proxy.ts: 45ms, application-code: 643ms)
 GET /compare 200 in 774ms (next.js: 36ms, proxy.ts: 74ms, application-code: 664ms)
 GET /demo 200 in 797ms (next.js: 110ms, proxy.ts: 58ms, application-code: 629ms)
 GET /settings 200 in 612ms (next.js: 44ms, proxy.ts: 48ms, application-code: 520ms)
 GET /compare 200 in 1060ms (next.js: 79ms, proxy.ts: 43ms, application-code: 938ms)
 GET /compare 500 in 1103ms (next.js: 54ms, proxy.ts: 110ms, application-code: 938ms)
 GET /settings 200 in 1102ms (next.js: 76ms, proxy.ts: 70ms, application-code: 956ms)
 GET /workspace 200 in 1824ms (next.js: 413ms, proxy.ts: 65ms, application-code: 1346ms)
 GET /compare 200 in 1540ms (next.js: 71ms, proxy.ts: 51ms, application-code: 1419ms)
 GET /compare 500 in 1538ms (next.js: 87ms, proxy.ts: 83ms, application-code: 1368ms)
 GET /settings 200 in 1525ms (next.js: 99ms, proxy.ts: 89ms, application-code: 1337ms)
 GET /settings 200 in 1475ms (next.js: 57ms, proxy.ts: 802ms, application-code: 617ms)
 GET /compare 200 in 1009ms (next.js: 93ms, proxy.ts: 62ms, application-code: 854ms)
 GET /settings 200 in 911ms (next.js: 50ms, proxy.ts: 71ms, application-code: 790ms)
 GET /settings 200 in 1359ms (next.js: 55ms, proxy.ts: 39ms, application-code: 1265ms)
 GET /account 200 in 1422ms (next.js: 184ms, proxy.ts: 81ms, application-code: 1157ms)
 GET /settings 200 in 1088ms (next.js: 35ms, proxy.ts: 83ms, application-code: 971ms)
 GET /settings 200 in 1181ms (next.js: 519ms, proxy.ts: 57ms, application-code: 605ms)
 GET /workspace 200 in 981ms (next.js: 96ms, proxy.ts: 56ms, application-code: 829ms)
 GET /labs 500 in 772ms (next.js: 46ms, proxy.ts: 38ms, application-code: 688ms)
 GET /workspace 200 in 786ms (next.js: 129ms, proxy.ts: 39ms, application-code: 618ms)
 GET /settings 200 in 522ms (next.js: 47ms, proxy.ts: 34ms, application-code: 440ms)
 GET /login 200 in 1322ms (next.js: 45ms, proxy.ts: 45ms, application-code: 1232ms)
 GET /compare 200 in 1313ms (next.js: 35ms, proxy.ts: 52ms, application-code: 1226ms)
 GET /workspace 200 in 785ms (next.js: 60ms, proxy.ts: 50ms, application-code: 675ms)
 GET /settings 200 in 785ms (next.js: 86ms, proxy.ts: 51ms, application-code: 648ms)
 GET /workspace 200 in 787ms (next.js: 132ms, proxy.ts: 50ms, application-code: 604ms)
 GET /workspace 200 in 827ms (next.js: 155ms, proxy.ts: 51ms, application-code: 621ms)
 GET /demo 200 in 880ms (next.js: 38ms, proxy.ts: 83ms, application-code: 760ms)
 GET /account 200 in 931ms (next.js: 59ms, proxy.ts: 54ms, application-code: 818ms)
 GET /workspace 200 in 889ms (next.js: 97ms, proxy.ts: 42ms, application-code: 750ms)
 GET /workspace 200 in 888ms (next.js: 49ms, proxy.ts: 68ms, application-code: 771ms)
 GET /workspace 200 in 753ms (next.js: 100ms, proxy.ts: 54ms, application-code: 599ms)
 GET /workspace 200 in 484ms (next.js: 46ms, proxy.ts: 52ms, application-code: 386ms)
 GET /labs 200 in 497ms (next.js: 24ms, proxy.ts: 65ms, application-code: 407ms)
 GET /compare 200 in 615ms (next.js: 26ms, proxy.ts: 19ms, application-code: 570ms)
 GET /workspace 200 in 706ms (next.js: 32ms, proxy.ts: 91ms, application-code: 584ms)
 GET /settings 200 in 681ms (next.js: 35ms, proxy.ts: 50ms, application-code: 596ms)
 GET /settings 200 in 729ms (next.js: 32ms, proxy.ts: 61ms, application-code: 637ms)
 GET /workspace 200 in 723ms (next.js: 59ms, proxy.ts: 36ms, application-code: 628ms)
 GET /demo 200 in 790ms (next.js: 116ms, proxy.ts: 21ms, application-code: 654ms)
 GET /workspace 200 in 563ms (next.js: 44ms, proxy.ts: 36ms, application-code: 483ms)
 GET /compare 200 in 559ms (next.js: 50ms, proxy.ts: 64ms, application-code: 446ms)
 GET /workspace 200 in 533ms (next.js: 89ms, proxy.ts: 40ms, application-code: 404ms)
 GET /materials 200 in 1054ms (next.js: 247ms, proxy.ts: 31ms, application-code: 776ms)
 GET /workspace 200 in 1053ms (next.js: 447ms, proxy.ts: 45ms, application-code: 561ms)
 GET /workspace 200 in 642ms (next.js: 67ms, proxy.ts: 72ms, application-code: 502ms)
 GET /workspace 200 in 625ms (next.js: 76ms, proxy.ts: 71ms, application-code: 478ms)
 GET /workspace 200 in 569ms (next.js: 71ms, proxy.ts: 92ms, application-code: 405ms)
 GET / 200 in 888ms (next.js: 46ms, proxy.ts: 48ms, application-code: 793ms)
 GET /compare 200 in 359ms (next.js: 45ms, proxy.ts: 53ms, application-code: 261ms)
 GET /recipes 200 in 1395ms (next.js: 212ms, proxy.ts: 27ms, application-code: 1156ms)
 GET /compare 200 in 344ms (next.js: 58ms, proxy.ts: 40ms, application-code: 246ms)
 GET /compare 200 in 347ms (next.js: 36ms, proxy.ts: 38ms, application-code: 273ms)
 GET /workspace 200 in 983ms (next.js: 57ms, proxy.ts: 77ms, application-code: 849ms)
 GET /workspace 200 in 457ms (next.js: 45ms, proxy.ts: 69ms, application-code: 343ms)
 GET /workspace 200 in 415ms (next.js: 95ms, proxy.ts: 33ms, application-code: 287ms)
 GET /compare 200 in 482ms (next.js: 82ms, proxy.ts: 79ms, application-code: 321ms)
 GET /workspace 200 in 714ms (next.js: 32ms, proxy.ts: 10ms, application-code: 672ms)
 GET /print?job=a49943ca-10ec-4134-9df7-fd9e912b0b3f 200 in 683ms (next.js: 26ms, proxy.ts: 78ms, application-code: 579ms)
 GET /workspace 200 in 466ms (next.js: 44ms, proxy.ts: 40ms, application-code: 382ms)
 GET / 200 in 295ms (next.js: 35ms, proxy.ts: 23ms, application-code: 237ms)
 GET /compare 200 in 333ms (next.js: 43ms, proxy.ts: 35ms, application-code: 255ms)
 GET /workspace 200 in 677ms (next.js: 19ms, proxy.ts: 19ms, application-code: 640ms)
 GET /workspace 200 in 814ms (next.js: 33ms, proxy.ts: 17ms, application-code: 764ms)
 GET /workspace 200 in 824ms (next.js: 54ms, proxy.ts: 90ms, application-code: 679ms)
 GET /workspace 200 in 720ms (next.js: 46ms, proxy.ts: 43ms, application-code: 631ms)
 GET /compare 200 in 381ms (next.js: 38ms, proxy.ts: 58ms, application-code: 285ms)
 GET /workspace 200 in 689ms (next.js: 74ms, proxy.ts: 118ms, application-code: 498ms)
 GET /demo 200 in 343ms (next.js: 88ms, proxy.ts: 47ms, application-code: 208ms)
 GET /workspace 200 in 560ms (next.js: 57ms, proxy.ts: 33ms, application-code: 470ms)
 GET /workspace 200 in 488ms (next.js: 47ms, proxy.ts: 82ms, application-code: 359ms)
 GET /workspace 200 in 422ms (next.js: 32ms, proxy.ts: 30ms, application-code: 361ms)
 GET /workspace 200 in 373ms (next.js: 45ms, proxy.ts: 26ms, application-code: 302ms)
 GET /workspace 200 in 299ms (next.js: 57ms, proxy.ts: 44ms, application-code: 198ms)
 GET /workspace 200 in 461ms (next.js: 47ms, proxy.ts: 25ms, application-code: 388ms)
 GET /workspace 200 in 287ms (next.js: 33ms, proxy.ts: 61ms, application-code: 193ms)
 GET /workspace 200 in 719ms (next.js: 11ms, proxy.ts: 8ms, application-code: 701ms)
 GET /workspace 200 in 601ms (next.js: 31ms, proxy.ts: 36ms, application-code: 534ms)
 GET /workspace 200 in 597ms (next.js: 179ms, proxy.ts: 21ms, application-code: 397ms)
 GET /workspace 200 in 474ms (next.js: 55ms, proxy.ts: 141ms, application-code: 278ms)
 GET /workspace 200 in 480ms (next.js: 81ms, proxy.ts: 142ms, application-code: 257ms)
 GET /workspace 200 in 481ms (next.js: 87ms, proxy.ts: 140ms, application-code: 254ms)
 GET /workspace 200 in 235ms (next.js: 28ms, proxy.ts: 23ms, application-code: 184ms)
 GET /print?job=a1fd993e-86b3-40fe-902b-34305b3ea394 200 in 76ms (next.js: 6ms, proxy.ts: 3ms, application-code: 67ms)
 GET /workspace 200 in 97ms (next.js: 8ms, proxy.ts: 6ms, application-code: 83ms)
